product_url,product_id,raw_card_text,title_guess,current_price,interest_count,review_count,trade_count,keyword
https://kream.co.kr/products/23852,23852,"New Balance 뉴발란스 993 메이드 인 USA 그레이 - D 스탠다드 12% 245,000원 관심 5.7만 · 리뷰 7,678 · 거래 9.7만 빠른배송 내일 도착 예정",New Balance 뉴발란스 993 메이드 인 USA 그레이 - D 스탠다드 12%,"245,000원",5.7만,"7,678",9.7만,New Balance 993 Gray
