product_url,product_id,raw_card_text,title_guess,current_price,interest_count,review_count,trade_count,keyword
https://kream.co.kr/products/74717,74717,"Adidas 아디다스 가젤 인도어 블루 버드 57% 80,000원 관심 6,532 · 리뷰 118 · 거래 1,548 빠른배송 내일 도착 예정",Adidas 아디다스 가젤 인도어 블루 버드 57%,"80,000원","6,532",118,"1,548",Adidas Gazelle Indoor Blue Bird
