product_url,tab_name,model_number,release_date,size_option,price,trade_time,collected_at
https://kream.co.kr/products/173757,체결 거래,IE3677,,200(US 1.5),"49,000원",15시간 전,2026-05-21T02:54:24
https://kream.co.kr/products/173757,체결 거래,IE3677,,190(13K),"50,000원",26/05/15,2026-05-21T02:54:24
https://kream.co.kr/products/173757,체결 거래,IE3677,,200(US 1.5),"49,000원",26/05/13,2026-05-21T02:54:24
https://kream.co.kr/products/173757,체결 거래,IE3677,,200(US 1.5),"49,000원",26/05/12,2026-05-21T02:54:24
https://kream.co.kr/products/173757,체결 거래,IE3677,,210(US 2.5),"49,000원",26/05/10,2026-05-21T02:54:24
