product_url,tab_name,model_number,release_date,size_option,price,trade_time,collected_at
https://kream.co.kr/products/9654,체결 거래,CP9654,17/02/25,280,"495,000원",19시간 전,2026-05-21T02:53:32
https://kream.co.kr/products/9654,체결 거래,CP9654,17/02/25,290,"456,000원",26/05/19,2026-05-21T02:53:32
https://kream.co.kr/products/9654,체결 거래,CP9654,17/02/25,275,"410,000원",26/05/19,2026-05-21T02:53:32
https://kream.co.kr/products/9654,체결 거래,CP9654,17/02/25,275,"484,000원",26/05/16,2026-05-21T02:53:32
https://kream.co.kr/products/9654,체결 거래,CP9654,17/02/25,260,"402,000원",26/05/15,2026-05-21T02:53:32
