product_url,tab_name,model_number,release_date,size_option,price,trade_time,collected_at
https://kream.co.kr/products/129482,체결 거래,1201A019-108,23/08/09,230,"357,000원",1시간 전,2026-05-21T02:49:36
https://kream.co.kr/products/129482,체결 거래,1201A019-108,23/08/09,270,"426,000원",6시간 전,2026-05-21T02:49:36
https://kream.co.kr/products/129482,체결 거래,1201A019-108,23/08/09,275,"372,000원",6시간 전,2026-05-21T02:49:36
https://kream.co.kr/products/129482,체결 거래,1201A019-108,23/08/09,270,"458,000원",10시간 전,2026-05-21T02:49:36
https://kream.co.kr/products/129482,체결 거래,1201A019-108,23/08/09,275,"385,000원",26/05/19,2026-05-21T02:49:36
