product_url,tab_name,model_number,release_date,size_option,price,trade_time,collected_at
https://kream.co.kr/products/41193,체결 거래,DD1391-103,21/09/21,270,"105,000원",1시간 전,2026-05-21T02:53:57
https://kream.co.kr/products/41193,체결 거래,DD1391-103,21/09/21,295,"92,000원",2시간 전,2026-05-21T02:53:57
https://kream.co.kr/products/41193,체결 거래,DD1391-103,21/09/21,250,"161,000원",5시간 전,2026-05-21T02:53:57
https://kream.co.kr/products/41193,체결 거래,DD1391-103,21/09/21,290,"95,000원",6시간 전,2026-05-21T02:53:57
https://kream.co.kr/products/41193,체결 거래,DD1391-103,21/09/21,270,"112,000원",7시간 전,2026-05-21T02:53:57
