product_url,tab_name,model_number,release_date,size_option,price,trade_time,collected_at
https://kream.co.kr/products/23852,체결 거래,MR993GL,18/08/21,260,"292,000원",1시간 전,2026-05-21T02:54:51
https://kream.co.kr/products/23852,체결 거래,MR993GL,18/08/21,250,"249,000원",1시간 전,2026-05-21T02:54:51
https://kream.co.kr/products/23852,체결 거래,MR993GL,18/08/21,255,"245,000원",2시간 전,2026-05-21T02:54:51
https://kream.co.kr/products/23852,체결 거래,MR993GL,18/08/21,250,"248,000원",4시간 전,2026-05-21T02:54:51
https://kream.co.kr/products/23852,체결 거래,MR993GL,18/08/21,270,"294,000원",4시간 전,2026-05-21T02:54:51
