product_url,tab_name,model_number,release_date,size_option,price,trade_time,collected_at
https://kream.co.kr/products/25673,체결 거래,L41086600,20/04/27,235,"235,000원",44분 전,2026-05-21T02:50:11
https://kream.co.kr/products/25673,체결 거래,L41086600,20/04/27,265,"268,000원",1시간 전,2026-05-21T02:50:11
https://kream.co.kr/products/25673,체결 거래,L41086600,20/04/27,280,"263,000원",1시간 전,2026-05-21T02:50:11
https://kream.co.kr/products/25673,체결 거래,L41086600,20/04/27,235,"241,000원",4시간 전,2026-05-21T02:50:11
https://kream.co.kr/products/25673,체결 거래,L41086600,20/04/27,270,"266,000원",5시간 전,2026-05-21T02:50:11
