target_id,source,brand,model,colorway,size_kr,size_us,condition_grade,box_included,ebay_price_krw,currency,price_type,item_url,item_title,item_condition,shipping_price,collected_at,description
1,EBAY,Nike,Air Jordan 1 Retro High OG,Chicago Lost and Found,270,9.0,DS,true,445000,KRW,listing_price,https://www.ebay.com/itm/205201960416?_skw=Nike+Air+Jordan+1+Lost+and+Found+US+9&hash=item2fc6fd6de0:g:z4IAAeSw69Jp6bQv,Air Jordan 1 Retro High OG Lost & Found DZ5485-612 Men Size,New with box,14.95,2026-05-19,Nike Air Jordan 1 Retro High OG Chicago Lost and Found size 270 KR / US 9.0. Condition DS. Box included true. eBay reference listing price 445000 KRW. Original eBay price 327.0 USD. Collected on 2026-05-19. Item title: Air Jordan 1 Retro High OG Lost & Found DZ5485-612 Men Size.
1,EBAY,Nike,Air Jordan 1 Retro High OG,Chicago Lost and Found,270,9.0,unknown,unknown,565000,KRW,listing_price,https://www.ebay.com/itm/127797683007?_skw=Nike+Air+Jordan+1+Lost+and+Found+US+9&hash=item1dc155e33f:g:kj4AAOSwUwVnAepZ,✅ Size 9 - Air Jordan 1 High Lost & Found (2022) Nike US9 and Retro OG Chicago,New with tags,50.18,2026-05-19,Nike Air Jordan 1 Retro High OG Chicago Lost and Found size 270 KR / US 9.0. Condition unknown. Box included unknown. eBay reference listing price 565000 KRW. Original eBay price 415.74 USD. Collected on 2026-05-19. Item title: ✅ Size 9 - Air Jordan 1 High Lost & Found (2022) Nike US9 and Retro OG Chicago.
1,EBAY,Nike,Air Jordan 1 Retro High OG,Chicago Lost and Found,270,9.0,A,unknown,272000,KRW,listing_price,https://www.ebay.com/itm/358235819490?_skw=Nike+Air+Jordan+1+Lost+and+Found+US+9&hash=item536884cde2:g:2LoAAeSwKytpl4OZ,Nike Air Jordan 1 Lost and Founds,Pre-owned - Excellent,0.0,2026-05-19,Nike Air Jordan 1 Retro High OG Chicago Lost and Found size 270 KR / US 9.0. Condition A. Box included unknown. eBay reference listing price 272000 KRW. Original eBay price 200.0 USD. Collected on 2026-05-19. Item title: Nike Air Jordan 1 Lost and Founds.
1,EBAY,Nike,Air Jordan 1 Retro High OG,Chicago Lost and Found,270,9.0,A,unknown,306000,KRW,listing_price,https://www.ebay.com/itm/277900095646?_skw=Nike+Air+Jordan+1+Lost+and+Found+US+9&hash=item40b422f09e:g:ysIAAeSwGgVp4RaB,"Air Jordan 1 Retro High OG ""LOST AND FOUND"" 2022 - Size 9 - dz5485 612 (15207-2)",Pre-owned - Excellent,14.0,2026-05-19,"Nike Air Jordan 1 Retro High OG Chicago Lost and Found size 270 KR / US 9.0. Condition A. Box included unknown. eBay reference listing price 306000 KRW. Original eBay price 225.0 USD. Collected on 2026-05-19. Item title: Air Jordan 1 Retro High OG ""LOST AND FOUND"" 2022 - Size 9 - dz5485 612 (15207-2)."
1,EBAY,Nike,Air Jordan 1 Retro High OG,Chicago Lost and Found,270,9.0,A,unknown,394000,KRW,listing_price,https://www.ebay.com/itm/236718605780?_skw=Nike+Air+Jordan+1+Lost+and+Found+US+9&hash=item371d8745d4:g:tEYAAeSwcN1pxzeZ,Nike Air Jordan 1  Lost and founds,Pre-owned - Excellent,0.0,2026-05-19,Nike Air Jordan 1 Retro High OG Chicago Lost and Found size 270 KR / US 9.0. Condition A. Box included unknown. eBay reference listing price 394000 KRW. Original eBay price 290.0 USD. Collected on 2026-05-19. Item title: Nike Air Jordan 1  Lost and founds.
1,EBAY,Nike,Air Jordan 1 Retro High OG,Chicago Lost and Found,270,9.0,DS,true,418000,KRW,listing_price,https://www.ebay.com/itm/277811916857?_skw=Nike+Air+Jordan+1+Lost+and+Found+US+9&hash=item40aee17039:g:i4oAAeSw-6ZpuZEN,"Air Jordan 1 Retro High OG ""LOST AND FOUND"" 2022 - Size 9 - dz5485 612 (2117-17)",New with box,14.0,2026-05-19,"Nike Air Jordan 1 Retro High OG Chicago Lost and Found size 270 KR / US 9.0. Condition DS. Box included true. eBay reference listing price 418000 KRW. Original eBay price 307.0 USD. Collected on 2026-05-19. Item title: Air Jordan 1 Retro High OG ""LOST AND FOUND"" 2022 - Size 9 - dz5485 612 (2117-17)."
1,EBAY,Nike,Air Jordan 1 Retro High OG,Chicago Lost and Found,270,9.0,DS,true,426000,KRW,listing_price,https://www.ebay.com/itm/287220901882?_skw=Nike+Air+Jordan+1+Lost+and+Found+US+9&hash=item42dfb327fa:g:sQYAAeSwpAxpVZx7,"Air Jordan 1 Retro High OG ""LOST AND FOUND"" 2022 - Size 9 - dz5485 612 (6716-4)",New with box,14.0,2026-05-19,"Nike Air Jordan 1 Retro High OG Chicago Lost and Found size 270 KR / US 9.0. Condition DS. Box included true. eBay reference listing price 426000 KRW. Original eBay price 313.0 USD. Collected on 2026-05-19. Item title: Air Jordan 1 Retro High OG ""LOST AND FOUND"" 2022 - Size 9 - dz5485 612 (6716-4)."
1,EBAY,Nike,Air Jordan 1 Retro High OG,Chicago Lost and Found,270,9.0,DS,true,426000,KRW,listing_price,https://www.ebay.com/itm/287220901880?_skw=Nike+Air+Jordan+1+Lost+and+Found+US+9&hash=item42dfb327f8:g:elcAAeSwwTBpVZxx,"Air Jordan 1 Retro High OG ""LOST AND FOUND"" 2023 - Size 9 - dz5485 612 (6144-1..",New with box,14.0,2026-05-19,"Nike Air Jordan 1 Retro High OG Chicago Lost and Found size 270 KR / US 9.0. Condition DS. Box included true. eBay reference listing price 426000 KRW. Original eBay price 313.0 USD. Collected on 2026-05-19. Item title: Air Jordan 1 Retro High OG ""LOST AND FOUND"" 2023 - Size 9 - dz5485 612 (6144-1..."
1,EBAY,Nike,Air Jordan 1 Retro High OG,Chicago Lost and Found,270,9.0,DS,true,163000,KRW,listing_price,https://www.ebay.com/itm/257138539478?_skw=Nike+Air+Jordan+1+Lost+and+Found+US+9&hash=item3bdea6bbd6:g:gDQAAeSwpAFo1a58&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGa8f9%2BB%2BfGeONscptrJQ91lg2AYnPlSwIv8Lns7C%2BRYazEgVf%2BtxWW5ewaZBNAr%2BzU909zMQ%2F8Agfgv%2BnPxZIVrNYTqkDDfzGOD%2FY%2F%2B368biH64fEVTT2YCvQ6hBfxfGXQrXm%2BLvAQXls0HnhQw0rhYg0QJ4CrQvlB%2BkACTInmQVR0qg8KmSZu5vY9gLECQ%2BX0sUwH9egq3rPoahviKnFAGwmczwc7VpAhYwTSF27hL0oTgbvYTffPuGueMYpvjGJ8oGsJUKBGZE%2FRGc61QO90KTIc2td9VXG%2FB2O6jejAWi3Fs4KhG0BcQffxMB4ZRsX0%3D,Size 9C - Nike Air Jordan 1 Retro High Lost And Found FD1413-612 NEW! Ship Fast!,New with box,0.0,2026-05-19,Nike Air Jordan 1 Retro High OG Chicago Lost and Found size 270 KR / US 9.0. Condition DS. Box included true. eBay reference listing price 163000 KRW. Original eBay price 120.0 USD. Collected on 2026-05-19. Item title: Size 9C - Nike Air Jordan 1 Retro High Lost And Found FD1413-612 NEW! Ship Fast!.
1,EBAY,Nike,Air Jordan 1 Retro High OG,Chicago Lost and Found,270,9.0,B,unknown,245000,KRW,listing_price,https://www.ebay.com/itm/800010272236?_skw=Nike+Air+Jordan+1+Lost+and+Found+US+9&hash=itemba4453fdec:g:kDsAAeSwSptp-47f&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGZAnNPpHO4zg4h9Z%2FOQToxDetmjt10LY9is3FnqKQnNulWXWkzzcBkubdDAP33%2F4N8lkQNm1qDqp%2BrwsmHJm%2F1FTtiC7ZmBAk%2F5R1A%2B1zqngTsE2CiKHvARQMOqLbkhIg9liIoShabhrjXFacOqCkfCgBysDvSsuUd96nP1qdwEu4tF4KZ8SmDdWbTG9VoscF8VaenOl6SrtUi%2FXr%2FJLL2u4h%2BT3BE%2B7%2F27Qp2zKVV0iKlG%2Fi8R3QewTfKrFKzty6kItAL%2FxKRriziwKKjQwW1qGoH%2B7StkbB45Tzx4Wq21HIDCUjkyErEuV5ECyculZrc%3D,Jordan 1 Lost and Found Chicago Reimagined Men's Sneakers Size 9 PREOWNED,Pre-owned - Good,0.0,2026-05-19,Nike Air Jordan 1 Retro High OG Chicago Lost and Found size 270 KR / US 9.0. Condition B. Box included unknown. eBay reference listing price 245000 KRW. Original eBay price 179.99 USD. Collected on 2026-05-19. Item title: Jordan 1 Lost and Found Chicago Reimagined Men's Sneakers Size 9 PREOWNED.
